,год,время_года,климат,город,страна,способ_охлаждения,режим_при_смешанном_типе_охлаждения,способ_обогрева,возраст,пол,ощущение_температуры,ощущение_температуры_(bool),предпочтительное_изменение_температуры,ощущение_движения_воздуха_(bool),предпочтительное_изменение_движения_воздуха,оценка_комфорта,утепление,температура_воздуха_в_помещении,rh,скорость_воздуха,рост,вес,занавески,вентилятор,окно,двери,среднемесячная_температура_на_улице,количество_рекламаций,countmen,реклам_категория,возрастная_категория,precent_satisf,стандр_комф_вл
378,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Без изменений,,Больше,,0.68,25.1,53.0,0.03,170.2,58.0,0.0,1.0,0.0,0.0,27.0,0,1,мало,средний возраст,57,OK
379,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Женский,0.0,1.0,Без изменений,,Без изменений,,0.63,29.8,65.0,0.05,170.2,55.0,0.0,1.0,1.0,1.0,27.0,0,1,мало,средний возраст,49,not OK
380,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,35,Женский,0.0,1.0,Теплее,,Без изменений,6.0,0.91,25.3,30.1,0.09,160.0,60.0,0.0,0.0,0.0,1.0,21.3,0,1,мало,молодой возраст,49,not OK
381,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,3.0,1.0,Теплее,,Больше,,0.62,25.9,50.0,0.09,170.2,61.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
382,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,1.0,1.0,Холоднее,,Больше,,0.64,26.7,41.0,0.22,170.2,90.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,OK
383,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,нет,35,Женский,0.0,1.0,Без изменений,,Без изменений,5.0,0.53,29.6,60.4,0.56,157.5,59.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,молодой возраст,49,not OK
384,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,3.0,1.0,Без изменений,,Больше,,0.68,25.5,49.0,0.02,170.2,85.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,57,OK
385,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Женский,-1.0,1.0,Без изменений,,Без изменений,,0.63,25.7,40.0,0.04,170.2,64.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,49,OK
386,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,0.0,1.0,Без изменений,,Без изменений,5.0,1.41,18.9,31.2,0.04,162.6,58.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,средний возраст,49,not OK
387,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,35,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.92,25.0,42.7,0.08,177.8,84.0,0.0,1.0,0.0,1.0,15.5,0,1,мало,молодой возраст,57,OK
388,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.96,23.5,74.8,0.02,165.1,58.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
389,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.68,24.5,47.1,0.1,167.6,70.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
390,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.74,21.1,84.0,0.01,182.9,78.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
391,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,3.0,0.0,Холоднее,,Больше,,0.73,26.7,41.0,0.6,170.2,55.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,OK
392,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,4.0,0.57,26.1,64.3,0.11,162.6,68.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,49,not OK
393,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,55,Мужской,0.0,1.0,Теплее,,Без изменений,6.0,0.94,23.5,34.3,0.05,162.6,65.0,0.0,0.0,0.0,1.0,21.3,0,1,мало,средний возраст,57,not OK
394,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Женский,-1.0,0.0,Холоднее,,Без изменений,5.0,0.97,25.6,63.2,0.03,157.5,49.0,0.0,0.0,1.0,1.0,30.8,0,1,мало,молодой возраст,49,not OK
395,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,,0.72,24.3,45.0,0.02,170.2,65.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,49,OK
396,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,65,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.64,29.3,78.8,1.43,157.5,45.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,пожилой возраст,57,not OK
397,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.78,27.5,35.8,0.1,180.3,76.0,0.0,1.0,1.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
398,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,-1.0,1.0,Холоднее,,Больше,,0.75,27.3,53.0,0.03,170.2,63.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,49,OK
399,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Теплее,,Без изменений,,0.7,27.5,55.0,0.18,170.2,55.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
400,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,3.0,1.0,Холоднее,,Больше,,0.72,29.8,34.0,0.02,170.2,58.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,57,not OK
401,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,35,Женский,1.0,1.0,Без изменений,,Больше,3.0,1.11,24.2,43.1,0.08,160.0,55.0,0.0,1.0,1.0,1.0,15.5,2,1,средне,молодой возраст,49,OK
402,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.7,29.2,59.7,0.5,170.2,55.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,средний возраст,57,OK
403,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,0.0,0.0,Без изменений,,Больше,,0.62,27.5,36.0,0.16,170.2,65.0,0.0,1.0,1.0,1.0,21.6,0,1,мало,средний возраст,57,not OK
404,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,5.0,0.53,24.9,65.4,0.18,154.9,42.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,49,not OK
405,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.62,24.9,31.5,0.09,167.6,58.0,0.0,0.0,0.0,1.0,21.3,0,1,мало,средний возраст,57,not OK
406,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,35,Мужской,0.0,1.0,Без изменений,,Без изменений,5.0,1.75,18.0,40.1,0.04,162.6,58.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,молодой возраст,57,OK
407,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.84,25.1,42.8,0.02,165.1,68.0,0.0,1.0,1.0,1.0,18.5,0,1,мало,средний возраст,57,OK
408,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,-1.0,1.0,Без изменений,,Без изменений,,0.68,26.3,47.0,0.03,170.2,65.0,0.0,1.0,0.0,0.0,27.0,0,1,мало,средний возраст,57,OK
409,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Женский,-1.0,1.0,Без изменений,,Без изменений,,0.84,30.4,32.0,0.25,170.2,62.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,49,not OK
410,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Женский,-1.0,1.0,Без изменений,,Без изменений,6.0,0.57,25.3,63.5,0.45,160.0,67.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,49,not OK
411,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,-1.0,1.0,Без изменений,,Без изменений,,0.72,30.3,30.0,0.14,170.2,60.0,0.0,1.0,1.0,1.0,21.6,0,1,мало,средний возраст,57,not OK
412,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.53,26.2,41.4,0.41,160.0,55.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,молодой возраст,57,OK
413,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Холоднее,,Без изменений,6.0,0.58,24.6,64.6,0.09,165.1,67.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
414,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,0.0,1.0,Холоднее,,Больше,5.0,0.72,29.4,76.1,0.34,175.3,75.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,молодой возраст,57,not OK
415,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Холоднее,,Больше,,0.68,27.6,48.0,0.15,170.2,70.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
416,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,-1.0,0.0,Теплее,,Меньше,,0.62,26.0,36.0,0.04,170.2,71.0,0.0,1.0,0.0,0.0,31.5,0,1,мало,средний возраст,57,not OK
417,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Без изменений,,Меньше,,0.62,26.1,27.0,0.02,170.2,47.0,0.0,1.0,0.0,0.0,31.5,0,1,мало,средний возраст,57,not OK
418,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,0.0,1.0,Холоднее,,Без изменений,6.0,0.74,24.4,45.8,0.08,182.9,89.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
419,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,1.0,1.0,Без изменений,,Больше,,0.68,26.3,47.0,0.03,170.2,75.0,0.0,1.0,0.0,0.0,27.0,0,1,мало,средний возраст,57,OK
420,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.67,21.7,28.8,0.03,167.6,68.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,средний возраст,57,not OK
421,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.4,25.1,26.8,0.05,162.6,65.0,0.0,1.0,1.0,1.0,8.5,0,1,мало,средний возраст,57,not OK
422,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Мужской,1.0,0.0,Теплее,,Больше,5.0,0.9,26.0,64.6,0.17,177.8,85.0,0.0,0.0,0.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
423,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,2.0,0.0,Без изменений,,Больше,4.0,0.79,26.7,43.0,0.04,167.6,80.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,средний возраст,57,OK
424,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,0.0,0.0,Без изменений,,Больше,,0.97,23.3,55.0,0.05,170.2,56.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,OK
425,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,5.0,0.96,25.4,50.1,0.11,160.0,57.0,0.0,0.0,1.0,1.0,29.9,0,1,мало,молодой возраст,49,OK
426,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,35,Мужской,0.0,1.0,Без изменений,,Больше,4.0,0.62,27.9,46.3,0.19,188.0,70.0,0.0,0.0,1.0,1.0,29.9,0,1,мало,молодой возраст,57,OK
427,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Женский,-1.0,1.0,Теплее,,Без изменений,4.0,0.57,25.1,73.1,0.15,162.6,56.0,0.0,1.0,1.0,1.0,38.1,0,1,мало,молодой возраст,49,not OK
428,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,-2.0,1.0,Без изменений,,Меньше,,0.68,22.3,46.0,0.57,170.2,68.0,0.0,1.0,0.0,0.0,31.5,0,1,мало,средний возраст,57,OK
429,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,1.0,1.0,Теплее,,Больше,,0.68,27.8,47.0,0.15,170.2,75.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,57,OK
430,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.68,25.8,46.4,0.1,160.0,60.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
431,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,1.0,1.0,Без изменений,,Больше,6.0,0.93,23.8,43.8,0.06,164.0,65.0,0.0,1.0,1.0,1.0,15.5,0,1,мало,молодой возраст,57,OK
432,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.83,23.9,54.7,0.06,180.3,110.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,средний возраст,57,OK
433,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,35,Мужской,0.0,1.0,Теплее,,Больше,4.0,0.81,28.2,44.9,0.06,154.9,65.0,0.0,0.0,1.0,1.0,29.9,0,1,мало,молодой возраст,57,OK
434,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,1.0,1.0,Холоднее,,Больше,,0.97,26.4,42.0,0.16,170.2,55.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,OK
435,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Без изменений,,Больше,,0.73,26.8,54.0,0.1,170.2,65.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,OK
436,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,-2.0,1.0,Без изменений,,Больше,6.0,0.73,25.9,46.8,0.14,180.0,74.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
437,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,5.0,0.59,22.9,27.7,0.03,172.7,55.0,0.0,0.0,0.0,1.0,21.3,0,1,мало,молодой возраст,57,not OK
438,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Без изменений,5.0,0.68,21.6,85.1,0.02,160.0,56.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
439,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,6.0,1.03,23.2,45.2,0.06,174.0,70.0,0.0,1.0,1.0,1.0,15.5,0,1,мало,молодой возраст,57,OK
440,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Холоднее,,Больше,,0.62,26.5,57.0,0.07,170.2,57.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
441,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,35,Женский,0.0,1.0,Теплее,,Без изменений,5.0,0.63,23.2,44.3,0.11,162.6,85.0,0.0,0.0,0.0,1.0,30.8,0,1,мало,молодой возраст,49,OK
442,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.67,26.1,68.9,0.18,175.3,76.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,средний возраст,57,not OK
443,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,2.0,0.0,Холоднее,,Больше,,0.68,26.6,47.0,0.02,170.2,69.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,57,OK
444,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,-1.0,1.0,Холоднее,,Без изменений,6.0,0.7,25.7,61.9,0.11,177.8,60.0,0.0,0.0,1.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
445,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,45,Мужской,0.0,1.0,Теплее,,Без изменений,6.0,0.74,24.8,51.5,0.12,170.2,70.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,средний возраст,57,OK
446,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Женский,1.0,0.0,Теплее,,Больше,5.0,0.66,26.1,50.1,0.12,165.1,58.0,0.0,0.0,1.0,1.0,29.9,0,1,мало,молодой возраст,49,OK
447,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.74,28.7,82.4,1.0,160.0,50.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,молодой возраст,57,not OK
448,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,1.0,0.0,Холоднее,,Больше,,0.72,29.5,39.0,0.02,170.2,56.0,0.0,1.0,0.0,0.0,21.6,0,1,мало,средний возраст,57,not OK
449,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,1.0,0.0,Без изменений,,Больше,,0.72,28.8,40.0,0.01,170.2,60.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
450,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,35,Мужской,0.0,1.0,Теплее,,Без изменений,5.0,0.46,31.6,69.1,0.32,172.7,50.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,молодой возраст,57,not OK
451,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,,0.64,26.5,61.0,0.16,170.2,65.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,not OK
452,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Женский,-1.0,1.0,Холоднее,,Больше,,0.74,26.9,42.0,0.02,170.2,76.0,0.0,1.0,0.0,0.0,21.6,0,1,мало,средний возраст,49,OK
453,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Женский,-1.0,1.0,Холоднее,,Больше,,0.74,26.9,42.0,0.02,170.2,76.0,0.0,1.0,0.0,0.0,21.6,0,1,мало,средний возраст,49,OK
454,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Женский,-1.0,1.0,Холоднее,,Больше,,0.74,26.9,42.0,0.02,170.2,76.0,0.0,1.0,0.0,0.0,21.6,0,1,мало,средний возраст,49,OK
